Location ID	Aquifer	Latitude	Longitude	Ground Elevation	Geologic Unit Code	Well Installation Date	Total Well Depth [ft]	Well Diameter [in]	Screen Top [ft]	Screen Bottom [ft]	Comments	WELL_COMPLETION_REPORT_URL	Location Type	Monitoring Area	Watershed	Well Status	Inactive Date	TOC Elevation	LWA Notes	Source	Max	Max Date	Last	Last Date	Max Hex	Max Date Hex	Last Hex	Last Date Hex	Length	Active	Exceedance	Substantial Data
R-55 S2	Regional	35.82969	-106.22751	6533.86	Tcar	NULL	NULL	NULL	994.4	1015.400	NULL, NULL, Brass cap surveyed location, brass cap surveyed location, brass cap surveyed location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	6.47	2010-09-14	3.95	2019-10-16	No Data	No Data	No Data	No Data	25	Active		Substantial
R-55i	Intermediate	35.82993	-106.22774	6534.91	Tb4	2011-01-18 00:00:00	541.40	5	510	531.100	NULL, NULL, Brass cap surveyed location as corrected 2/16/11 and rounded to 2 digits - RJK, Brass cap surveyed location as corrected 2/16/11 and rounded to 2 digits - RJK, Brass cap surveyed location as corrected 2/16/11 and rounded to 2 digits - RJK	NULL	NULL	TA-54	Mortendad	A	NULL	[84]	Ground Elevation updated from MW, Geologic Unit Code updated from MW	Well Info	5.32	2011-03-23	1.3	2012-04-30	No Data	No Data	No Data	No Data	31			Substantial
R-56	NULL	35.83456	-106.24969	6780.880	NULL	2010-07-19 00:00:00	1078.80	5	NULL	NULL	brass cap location, NULL, brass cap location, brass cap location	NULL	MON	TA-54	Mortendad	A	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-56 S1	Regional	35.83456	-106.24969	6780.88	Tpf	NULL	NULL	NULL	945	965.600	NULL, NULL, brass cap location, brass cap location, Brass cap location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	2.6603	2011-07-20	2.21	2015-11-03	No Data	No Data	No Data	No Data	25	Active		Substantial
R-56 S2	Regional	35.83456	-106.24969	6780.88	Tpf	NULL	NULL	NULL	1046.6	1067.100	NULL, NULL, brass cap location, Brass cap location, brass cap location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	5.55	2010-08-13	3.49	2019-10-24	No Data	No Data	No Data	No Data	25	Active		Substantial
R-57 S1	Regional	35.82987	-106.23417	6648.04	Tb4	NULL	NULL	NULL	910	930.500	NULL, NULL, Brass cap location, Brass cap location, Brass cap location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	5.31	2011-07-13	3.23	2017-10-20	No Data	No Data	No Data	No Data	23	Active		Substantial
R-57 S2	Regional	35.82987	-106.23417	6648.04	Tpt	NULL	NULL	NULL	971.5	992.100	NULL, NULL, Brass cap location, Brass cap location, Brass cap location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	6.81	2011-07-13	3.32	2019-10-18	No Data	No Data	No Data	No Data	23	Active		Substantial
R-6	Regional	35.87533	-106.26487	6995.8	Tf	2004-12-04 00:00:00	1252.00	4.5	1205	1228.000	NULL, Surface Pad installation date is Surface Pad Start Date on IMF. Comp Depth set at bottom of casing. Surface pad thickness reported as 6, Location info taken from Brass cap monument survey data from R-6/R-6i WCR., Location info taken from Brass cap monument survey data from R-6/R-6i WCR.	NULL	NULL	TA-21	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW	Well Info	8.4	2012-08-27	4.74	2019-09-09	3.7	2006-03-01	3.7	2006-03-01	41	Active	Exceedance	Substantial
R-60	Regional	35.86057	-106.29618	7228.17	Tpf	2010-10-18 00:00:00	1360.90	5	1330	1350.900	NULL, NULL, Brass Cap location from well completion report, Brass Cap location from well completion report, Brass Cap location from well completion report	NULL	NULL	MDA C	Mortendad	A	NULL	[84]	Ground Elevation updated from MW	Well Info	7.91	2010-12-16	4.94	2019-11-15	No Data	No Data	No Data	No Data	34	Active	Exceedance	Substantial
R-61 S1	Regional	35.85758	-106.2612	6940.12	Tpf	NULL	NULL	NULL	1125	1135.000	NULL, NULL, Preliminary information, Brass cap location from WCR, rounded to 2 digits, Brass cap location from WCR, rounded to 2 digits	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	39.1	2019-06-06	36.8	2020-03-06	No Data	No Data	No Data	No Data	99	Active	Exceedance	Substantial
R-61 S2	Regional	35.85758	-106.2612	6940.12	Tjfp	NULL	NULL	NULL	1220.4	1241.000	NULL, NULL, Brass cap location from WCR, rounded to 2 digits, Brass cap location from WCR, rounded to 2 digits	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	34.2018	2012-02-08	0.843	2013-02-12	No Data	No Data	No Data	No Data	51		Exceedance	Substantial
R-62	Regional	35.86312	-106.26647	6984.88	Tpf	2011-10-03 00:00:00	1189.7	5.0	1158.4	1179.1	NULL, NULL, Updated Location information from e-mail from RJK 4/2/2012, Updated Location information from e-mail from RJK 4/2/2012	NULL	NULL	Chromium	Mortendad	A	NULL	[84]	Ground Elevation updated from MW	Well Info	322.0	2017-02-21	294.0	2019-11-12	326.0	2019-05-14	326.0	2019-05-14	61	Active	Exceedance	Substantial
R-64	Regional	35.8772	-106.27541	7121.74	Tjfp	2011-07-11 00:00:00	1316.10	5	1285	1305.500	NULL, NULL, Preliminary information, brass cap location rounded to decimal places, brass cap location rounded to decimal places	NULL	NULL	TA-21	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW	Well Info	6.22	2016-08-29	3.06	2017-03-23	No Data	No Data	No Data	No Data	43	Active		Substantial
R-66	Regional	35.87309	-106.25987	6626.96	Tcar	2011-11-16 00:00:00	849.8	5.11	819.4	839.7	NULL, Top of outer casing 3.59 ft above brass cap, Replacement well located just to the east of O-4.  TW-3 replacement well.   Location for potential contaminants  from upper Los Alamos and  DP Canyons and TA-21.	NULL	NULL	TA-21	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW	Well Info	4.33	2014-02-06	3.54	2019-09-12	No Data	No Data	No Data	No Data	24	Active		Substantial
R-67	Regional	35.87035	-106.29012	7123.25	Tjfp	2015-07-06 00:00:00	1276.94	5	1242.6	1263	NULL, NULL	NULL	NULL	Chromium	Sandia	A	NULL	[84]	Ground Elevation updated from MW, Geologic Unit Code updated from MW	Well Info	9.25	2019-01-09	8.47	2020-01-15	8.24	2018-05-21	7.61	2019-05-10	35	Active	Exceedance	Substantial
R-6i	Intermediate	35.87534	-106.26493	6996.9	Tf	2004-12-20 00:00:00	615.00	4.5	602	612.000	NULL, Surface Pad installation date estimated from WCR Well Completion Begin Date. Comp Depth set at bottom of casing., Location info taken from Brass cap monument survey data from R-6/R-6i WCR. Added for P Longmire, Location info taken from Brass cap monument survey data from R-6/R-6i WCR. Added for P Longmire, Location info taken from Brass cap monument survey data from R-6/R-6i WCR. Added for P Longmire	NULL	NULL	TA-21	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW	Well Info	10.0	2006-03-01	2.2	2016-08-23	1.7	2006-03-01	1.7	2006-03-01	37	Active	Exceedance	Substantial
R-7 OB	Intermediate	35.87469	-106.27954	6779.200	NULL	NULL	NULL	NULL	NULL	NULL	Location info taken from Brass cap monument survey data from R-7 WCR., NULL, Location info taken from Brass cap monument survey data from R-7 WCR., Location info taken from Brass cap monument survey data from R-7 WCR.	NULL	MON	TA-21	Los Alamos	NULL	NULL	[84]	Aquifer updated from MW	Well Info	2.4	2001-01-06	0.95	2001-01-10	No Data	No Data	No Data	No Data	2			
R-7 S1	Intermediate	35.87469	-106.27954	6779.2	Tp	NULL	NULL	NULL	363.2	379.200	NULL, NULL, Location info taken from Brass cap monument survey data from R-7 WCR., Original x, y = 1631673, 1773650, Location info taken from Brass cap monument survey data from R-7 WCR.	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	48.8	2002-02-19	2.01	2002-08-05	No Data	No Data	No Data	No Data	9		Exceedance	Substantial
R-7 S2	Intermediate	35.87469	-106.27954	6779.200	Tp	NULL	NULL	NULL	730.4	746.400	Location info taken from Brass cap monument survey data from R-7 WCR., NULL, Location info taken from Brass cap monument survey data from R-7 WCR., Location info taken from Brass cap monument survey data from R-7 WCR.	NULL	MON	TA-21	Los Alamos	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-7 S3	Regional	35.87469	-106.27954	6779.2	Tp	NULL	NULL	NULL	895.5	937.400	NULL, NULL, Location info taken from Brass cap monument survey data from R-7 WCR., Location info taken from Brass cap monument survey data from R-7 WCR., Original x, y = 1631673, 1773650	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	8.9	2001-05-30	5.0608	2010-01-14	No Data	No Data	No Data	No Data	28		Exceedance	Substantial
R-8 OB	Regional	35.87168	-106.24756	6544.740	NULL	NULL	NULL	NULL	NULL	NULL	Location info taken from Brass cap monument survey data from R-8 WCR., NULL, Location info taken from Brass cap monument survey data from R-8 WCR., Location info taken from Brass cap monument survey data from R-8 WCR.	NULL	MON	TA-21	Los Alamos	NULL	NULL	[84]	Aquifer updated from MW	Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-8 S1	Regional	35.87168	-106.24756	6544.74	Tp	NULL	NULL	NULL	705.31	755.700	NULL, NULL, Location info taken from Brass cap monument survey data from R-8 WCR., Location info taken from Brass cap monument survey data from R-8 WCR., Note:  Original hole P & Ad.  Original hole is 62 ' due east of this one.	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	10.9	2004-12-08	3.34	2016-08-31	No Data	No Data	No Data	No Data	33	Active	Exceedance	Substantial
R-8 S2	Regional	35.87168	-106.24756	6544.74	Tp	NULL	NULL	NULL	821	828.000	NULL, NULL, Location info taken from Brass cap monument survey data from R-8 WCR., Location info taken from Brass cap monument survey data from R-8 WCR.	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	10.9	2004-08-25	4.55	2016-09-01	No Data	No Data	No Data	No Data	32	Active	Exceedance	Substantial
R-8A OB	NULL	35.87162	-106.24737	6542.890	NULL	NULL	NULL	NULL	NULL	NULL	BH1 Brass cap monument location info.  Abandoned borehole., NULL	NULL	BH	TA-21	Los Alamos	NULL	2012-03-15 10:48:00	[84]		Well Info	No Detect Data	No Detect Data	No Detect Data	No Detect Data	No Data	No Data	No Data	No Data	4			Substantial
R-9	Regional	35.86698	-106.22361	6382.8	Tsfb	1999-10-18 00:00:00	758.00	4.5 in	683	748.500	NULL, Survey pin was installed with on 9/13/00., Original x, y, z = 1648241.4, 1770843.9, 6385.36, Location info taken from Brass monument survey data from R-9 WCR., Location info taken from Brass monument survey data from R-9 WCR.	NULL	NULL	TA-21	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW, Well Diameter [in] updated from MW, Geologic Unit Code updated from MW	Well Info	2980.0	1998-01-26	3.69	2019-09-16	No Data	No Data	No Data	No Data	53	Active	Exceedance	Substantial
R-9 OB	NULL	35.86698	-106.22361	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-9i S1	Intermediate	35.86696	-106.22372	6383.2	Tb4	NULL	NULL	NULL	189.1	199.500	NULL, NULL, Location info taken from Brass monument survey data from R-9i WCR., Original x, y, z = 1648208.8, 1770834.7, 6383.85, Location info taken from Brass monument survey data from R-9i WCR.	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	9.63	2004-02-06	0.66	2015-09-21	No Data	No Data	No Data	No Data	34	Active	Exceedance	Substantial
R-9i S2	Intermediate	35.86696	-106.22372	6383.2	Tb4	NULL	NULL	NULL	269.6	280.300	NULL, NULL, Location info taken from Brass monument survey data from R-9i WCR., Original x, y, z = 1648208.8, 1770834.7, 6383.85, Location info taken from Brass monument survey data from R-9i WCR.	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	11.0	2001-02-21	0.418	2012-09-06	No Data	No Data	No Data	No Data	29		Exceedance	Substantial
SA-00001	NULL	35.85892	-106.22635	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Record created for data migration. Coordinates loaded in 2008 for data cleanup, same xy as location R-12. Coordinate accuracy is unknown., NULL	NULL	BHover10ft	General	Sandia	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SA-26997	NULL	35.86429	-106.26104	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	BH	Chromium	Sandia	NULL	NULL	[84]		Well Info	29.2	2006-08-23	29.2	2006-08-23	No Data	No Data	No Data	No Data	1		Exceedance	
SCA-1	Alluvial	35.87361	-106.31054	7211.220	NULL	2006-08-25 00:00:00	2.10	2 in	1.3	1.900	Ground survey coordinates, no brass monument, NULL, Ground survey coordinates, no brass monument, Ground survey coordinates, no brass monument	NULL	MON	General	Sandia	A	NULL	[84]	Well Diameter [in] updated from MW	Well Info	40.3	2007-08-30	5.63	2009-04-29	No Data	No Data	No Data	No Data	12		Exceedance	Substantial
SCA-1-DP	Alluvial	35.87361	-106.31054	7211.200	NULL	2009-02-18 00:00:00	2.66	2 in	2.16	2.660	Exact coordinates to be determined. Sampling is planned very close to SCA-1., Drive point adjacent to SCA-1, Exact coordinates to be determined. Sampling is planned very close to SCA-1., Exact coordinates to be determined. Sampling is planned very close to SCA-1.	NULL	MON	General	Sandia	A	NULL	[84]	Well Diameter [in] updated from MW	Well Info	121.11	2014-07-31	53.17	2015-05-27	1.0	2015-05-27	1.0	2015-05-27	25	Active	Exceedance	Substantial
SCA-2	Alluvial	35.86543	-106.26452	6749.08	NULL	2006-08-24 00:00:00	15.60	2 in	10.3	15.000	NULL, NULL, Chromium Invstitgation alluvial well in Sandia Canyon, Brass monument xyz, Brass monument xyz	NULL	NULL	Chromium	Sandia	A	NULL	[84]	Ground Elevation updated from MW, Well Diameter [in] updated from MW	Well Info	552.0	2007-11-15	8.4	2010-05-12	No Data	No Data	No Data	No Data	18		Exceedance	Substantial
SCA-3	Alluvial	35.86443	-106.26085	6723.220	Qal	2006-09-09 00:00:00	32.60	2	27.6	32.000	Brass monument xyz, NULL, Brass monument xyz, Brass monument xyz	NULL	MON	Chromium	Sandia	A	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SCA-4	Alluvial	35.86347	-106.25728	6703.58	NULL	2006-09-10 00:00:00	42.00	2 in	37	41.500	NULL, NULL, Brass monument xyz, Brass monument xyz, Chromium Invstitgation alluvial well in Sandia Canyon	NULL	NULL	Chromium	Sandia	A	NULL	[84]	Ground Elevation updated from MW, Well Diameter [in] updated from MW	Well Info	95.2	2008-05-12	11.2	2010-05-10	No Data	No Data	No Data	No Data	20		Exceedance	Substantial
SCA-5	Alluvial	35.86391	-106.25182	6669.020	NULL	2006-09-11 00:00:00	64.90	2 in	55	64.400	Brass monument xyz, NULL, Brass monument xyz, Brass monument xyz	NULL	MON	Chromium	Sandia	A	NULL	[84]	Well Diameter [in] updated from MW	Well Info	13.9	2006-10-11	13.7	2009-11-04	No Data	No Data	No Data	No Data	4		Exceedance	Substantial
SCI-1	Intermediate	35.86548	-106.26213	6738.27	Tpf	2006-10-07 00:00:00	377.90	3.8	358.4	377.900	NULL, NULL, Brass monument location SCI-1 = SCC-1, Brass monument location SCI-1 = SCC-1, Chromium Invstitgation intermediate well in Sandia Canyon	NULL	NULL	Chromium	Sandia	A	NULL	[84]	Ground Elevation updated from MW	Well Info	22.1	2007-08-22	8.23	2019-11-15	8.71	2018-05-09	8.71	2018-05-09	74	Active	Exceedance	Substantial
SCI-2	Intermediate	35.8637	-106.26101	6735.7	Tb4	2008-09-02 00:00:00	570.00	2	548	568.000	NULL, NULL, Brass monument survey, Brass monument survey	NULL	NULL	Chromium	Sandia	A	NULL	[84]	Ground Elevation updated from MW	Well Info	658.0	2009-05-06	262.0	2020-01-23	660.0	2008-10-21	302.0	2019-05-14	96	Active	Exceedance	Substantial
SCO-1	Alluvial	35.86329	-106.24365	6618.670	Qal	1989-08-14 00:00:00	19.30	NULL	9.3	19.300	NULL, NULL	NULL	MON	General	Sandia	A	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SCO-2	Alluvial	35.85879	-106.22691	6500.670	Qal	1989-08-16 00:00:00	19.40	NULL	9.4	19.400	NULL, NULL	NULL	MON	General	Sandia	A	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SCPZ-1	NULL	35.87541	-106.31475	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	9.37	2013-03-29	3.76	2015-05-29	1.0	2015-05-29	1.0	2015-05-29	4	Active	Exceedance	Substantial
SCPZ-10	NULL	35.87357	-106.31062	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	36.85	2015-05-26	36.85	2015-05-26	1.0	2015-05-26	1.0	2015-05-26	3	Active	Exceedance	
SCPZ-11(A)	NULL	35.87365	-106.31059	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	76.51	2014-08-01	58.46	2015-05-27	1.2	2015-05-27	1.2	2015-05-27	3	Active	Exceedance	
SCPZ-11(B)	Alluvial	35.87365	-106.3106	NULL	NULL	NULL	NULL	NULL	1	5.4	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	61.32	2014-07-31	32.49	2015-05-26	1.0	2015-05-26	1.0	2015-05-26	3	Active	Exceedance	
SCPZ-12	NULL	35.87371	-106.31058	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	47.31	2014-07-31	23.44	2015-05-26	1.0	2015-05-26	1.0	2015-05-26	3	Active	Exceedance	
SCPZ-2	Alluvial	35.87541	-106.31476	NULL	NULL	NULL	NULL	NULL	6	8.3	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	73.03	2014-07-30	51.7	2015-05-29	1.1	2015-05-29	1.1	2015-05-29	4	Active	Exceedance	Substantial
SCPZ-3	NULL	35.87553	-106.31474	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	50.82	2014-08-01	33.22	2015-05-29	1.0	2015-05-29	1.0	2015-05-29	4	Active	Exceedance	Substantial
SCPZ-4	NULL	35.87456	-106.31252	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	13.52	2014-08-01	9.88	2015-05-29	1.0	2015-05-29	1.0	2015-05-29	4	Active	Exceedance	Substantial
SCPZ-5	Alluvial	35.87467	-106.31248	NULL	NULL	NULL	NULL	NULL	3	5.4	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	8.15	2013-03-28	3.95	2015-05-29	1.0	2015-05-29	1.0	2015-05-29	4	Active	Exceedance	Substantial
SCPZ-6	NULL	35.87477	-106.31243	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	6.9	2013-03-29	3.31	2015-05-29	1.0	2015-05-29	1.0	2015-05-29	4	Active		Substantial
SCPZ-7	NULL	35.87376	-106.31114	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	26.95	2014-08-04	22.08	2015-05-27	1.0	2015-05-27	1.0	2015-05-27	3	Active	Exceedance	
SCPZ-8	Alluvial	35.87378	-106.3111	NULL	NULL	NULL	NULL	NULL	5.3	7.6	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	9.43	2013-03-29	6.89	2015-05-27	1.0	2015-05-27	1.0	2015-05-27	4	Active	Exceedance	Substantial
SCPZ-9	NULL	35.87386	-106.31105	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	29.97	2014-08-04	26.84	2015-05-27	1.0	2015-05-27	1.0	2015-05-27	4	Active	Exceedance	Substantial
SIMR-2	Regional	35.85399	-106.25103	6702.3	Tpf	2015-06-16 00:00:00	927.0	5	885	905.4	NULL, NULL	NULL	NULL	Chromium	Mortendad	A	NULL	[84]	Ground Elevation updated from MW, Geologic Unit Code updated from MW	Well Info	9.41	2017-11-15	5.18	2019-12-19	4.88	2019-10-15	4.88	2019-10-15	51	Active	Exceedance	Substantial
Skate Spring	NULL	35.88133	-106.32862	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	General	Los Alamos	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SM-30 Spring	NULL	35.87321	-106.33066	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	General	Pajarito	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SM-30A Spring	NULL	35.87248	-106.33074	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	General	Pajarito	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
SWA-1	NULL	35.87542	-106.31476	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	46.31	2015-05-26	46.31	2015-05-26	1.0	2015-05-26	1.0	2015-05-26	3	Active	Exceedance	
SWA-2	NULL	35.87475	-106.31243	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	4.46	2015-02-10	3.75	2015-05-26	1.0	2015-05-26	1.0	2015-05-26	3	Active		
SWA-3	NULL	35.8738	-106.31109	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Formerly SWA-3, NULL, Formerly SWA-3, Formerly SWA-3	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	20.82	2015-05-21	20.82	2015-05-21	1.0	2015-05-21	1.0	2015-05-21	3	Active	Exceedance	
SWA-3-7	Alluvial	35.87376	-106.31114	NULL	NULL	2016-06-27 00:00:00	3.6	2	0.6	3.1	Formerly SCPZ-7, NULL, Formerly SCPZ-7, Formerly SCPZ-7, Formerly SCPZ-7	NULL	MON	General	Sandia	A	NULL	[84]	Aquifer updated from MW	Well Info	34.3	2017-08-16	18.2	2019-02-27	0.508	2017-08-16	0.186	2019-02-27	9	Active	Exceedance	Substantial
SWA-3-8	Alluvial	35.8738	-106.31109	NULL	NULL	2016-06-27 00:00:00	7.8	2	3.6	7.8	Formerly SWA-3, NULL, Formerly SWA-3, Formerly SWA-3, Formerly SWA-3	NULL	MON	General	Sandia	A	NULL	[84]	Aquifer updated from MW	Well Info	22.0	2018-05-31	14.1	2019-02-27	1.22	2017-11-30	0.473	2019-02-27	10	Active	Exceedance	Substantial
SWA-3-9	Alluvial	35.87386	-106.31105	NULL	NULL	2016-07-05 00:00:00	5.2	2	2.2	4.7	Formerly SCPZ-9, NULL, Formerly SCPZ-9, Formerly SCPZ-9, Formerly SCPZ-9	NULL	MON	General	Sandia	A	NULL	[84]	Aquifer updated from MW	Well Info	15.9	2018-07-25	9.02	2019-02-27	0.317	2017-08-16	0.174	2019-02-27	9	Active	Exceedance	Substantial
SWA-4	NULL	35.8737	-106.31056	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	31.08	2015-05-21	31.08	2015-05-21	1.0	2015-05-21	1.0	2015-05-21	3	Active	Exceedance	
SWL-1	NULL	35.87542	-106.31476	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	29.11	2015-06-03	29.11	2015-06-03	1.0	2015-06-03	1.0	2015-06-03	3	Active	Exceedance	
SWL-2	NULL	35.87475	-106.31243	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	3.38	2015-06-03	3.38	2015-06-03	1.0	2015-06-03	1.0	2015-06-03	3	Active		
SWL-3	NULL	35.8738	-106.31109	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	11.5	2015-06-03	11.5	2015-06-03	1.0	2015-06-03	1.0	2015-06-03	3	Active	Exceedance	
SWL-4	NULL	35.87371	-106.31056	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	MON	General	Sandia	NULL	NULL	[84]		Well Info	29.04	2015-06-03	29.04	2015-06-03	1.0	2015-06-03	1.0	2015-06-03	3	Active	Exceedance	
TA-18 Cistern	NULL	35.83917	-106.27271	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	General	Pajarito	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
TA-18 Spring	NULL	35.8392	-106.27095	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	General	Pajarito	NULL	NULL	[84]		Well Info	5.2	2005-03-18	1.2	2007-09-17	No Data	No Data	No Data	No Data	16			Substantial
TA-53i	Intermediate	35.86828	-106.26541	6987.17	Tf	2009-03-10 00:00:00	620.80	5	600	610.000	NULL, NULL, Brass cap survey location, Brass cap survey location, Name changed from TA-53-1(i)	NULL	NULL	TA-21	Sandia	A	NULL	[84]	Ground Elevation updated from MW	Well Info	23.1	2010-08-25	3.82	2019-09-18	No Data	No Data	No Data	No Data	20	Active	Exceedance	Substantial
Test Well 1	Regional	35.87036	-106.21751	6369.190	NULL	1950-01-03 00:00:00	642.00	8 in	632	642.000	NULL, TW-1 was completed on 01/03/1950 at a depth of 642 ft (Black and Veatch 1950).	NULL	MON	General	Los Alamos	PA	NULL	[84]	Well Diameter [in] updated from MW	Well Info	2.4	2005-03-23	1.5	2005-05-04	No Data	No Data	No Data	No Data	14			Substantial
Test Well 1A	Intermediate	35.87033	-106.21746	6369.28	NULL	1950-01-11 00:00:00	225.00	6 in	215	225.000	NULL, TW-1A was completed on 1/11/1950 at a dpeth of 225 ft (Black and Veatch 1950)	NULL	NULL	General	Los Alamos	PA	NULL	[84]	Ground Elevation updated from MW, Well Diameter [in] updated from MW	Well Info	1.9	2005-03-24	1.9	2005-03-24	No Data	No Data	No Data	No Data	6			Substantial
Test Well 2	Regional	35.88462	-106.27088	6648.06	NULL	1990-12-15 00:00:00	834.00	6 in	774	824.000	NULL, TW-2 was completed on 11/03/1949 at a depth of 789 ft (Black and Veatch 1950), and was deepened to 834 ft in 1990 (Purtymun 1995, p. 221). P&amp;A 2/8/10	NULL	NULL	General	Los Alamos	PA	NULL	[84]	Ground Elevation updated from MW, Well Diameter [in] updated from MW	Well Info	1.4	2005-03-22	1.4	2005-03-22	No Data	No Data	No Data	No Data	5			Substantial
